,Prod_ID,titles,keys,values,cluster_num
14656,ID_3401,Women Golden With Silver Stone Design Watch,"['strap_type', 'case_material', 'dial_shape', 'dial_color']","['Metal', 'Metal', 'Round', 'White']",d3
5091,ID_4230,Skmei Trendy Casual Analog Leather Quartz 3 Atm Mens Watch Nwa05s099c0,"['dial_shape', 'water_resistant', 'strap_color', 'movement', 'dial_color', 'strap_type']","['Round', '3 ATM', 'Black', 'Quartz', 'Black', 'Leather']",d3
5090,ID_6304,Fripperry Bowknot Watch_wsts588,"['dial_shape', 'strap_color', 'movement', 'dial_color', 'product']","['Round', 'White', 'Quartz', 'White', 'Analog']",d3
5089,ID_16549,Q&q Vr42j018y Analog Watch - For Couple,"['dial_shape', 'strap_color', 'movement', 'dial_color']","['Round', 'Brown', 'Quartz', 'Gold']",d3
5087,ID_18872,Emporio Armani Men's Ar1410 Black/rose Gold Dial Ceramica Watch,"['dial_shape', 'movement']","['ROUND', 'QUARTZ']",d3
1282,ID_16029,Montblanc Summit 7045,"['bezel', 'strap_color', 'dial_color', 'case_material', 'crystal', 'movement']","['Stainless Steel', 'Black', 'White', 'Stainless Steel', 'Sapphire', 'Quartz']",d3
5085,ID_2220,Killer Silver Dial Watch For Men Klw5009a,"['dial_shape', 'display', 'strap_color', 'movement', 'in_the_box', 'dial_color']","['Round', 'Analog', 'Black', 'Quartz', '01 Unit of Watch and Warranty Card', 'Silver']",d3
5084,ID_10409,Shostopper Vintage Collection Combo Watches For Mens (product Code - Sj174wcb),"['dial_shape', 'display', 'clasp']","['Round', 'Analog', 'Buckle']",d3
5083,ID_15924,Curren Military Series Brown Sports Analog Watch For Men,"['dial_shape', 'case_material', 'strap_color', 'movement', 'dial_color', 'strap_type']","['Round', 'Steel', 'Brown', 'Quartz', 'Black', 'Leather']",d3
5081,ID_10633,Pebble Steel Size and Design,['dial_shape'],['Square'],d3
4278,ID_9699,Giordano Analog White Dial Men's Watch - 60050-01,"['color', 'strap_color', 'dial_shape', 'warranty', 'dial_color', 'feature', 'screen_type', 'color', 'strap_type']","['Brown', 'Brown', 'Round', '1', 'White', 'Water Resistant', 'Analog', 'brown', 'Leather']",d3
5086,ID_9407,Maxima 28611ppan Analog-digital Watch For Men,"['dial_shape', 'ideal_for', 'dial_color', 'clasp']","['Round', 'Men', 'Black', 'Buckle']",d3
5082,ID_7803,Ladies' Dkny Chronograph Watch (ny8057),"['dial_shape', 'case_material', 'strap_color', 'movement', 'dial_color', 'strap_type']","['Round', 'Metal', 'Silver', 'Quartz', 'Silver', 'Metal']",d3
14653,ID_7756,Guess Oasis,"['strap_color', 'dial_color', 'movement', 'case_size', 'strap_type']","['Blue', 'Blue', 'Quartz', '44 mm', 'Silicone']",d3
2421,ID_17555,Mens White Brown Easy Reader Watch,"['clasp', 'display', 'strap_color', 'strap_type', 'type', 'dial_color', 'movement_type']","['Buckle', 'Analogue', 'Brown', 'Strap', 'Wrist Watch', 'Silver', 'Quartz']",d3
4838,ID_9399,Cassera Gold Watch,"['date', 'adjustable', 'water_resistant', 'strap_type', 'case_material']","['No', 'No', 'No', 'Bracelet', 'Stainless Steel']",d3
11802,ID_8536,"30"" Classic Travel Duffel by Everest","['product', 'stain_resistant', 'assembly', 'color', 'water_resistant', 'strap_type', 'number_of_handles', 'construction', 'commercial_use', 'number_of_wheels', 'mildew_resistant', 'pattern', 'expanding']","['10+ in Stock', 'Yes', 'No', 'Blue', 'No', 'Shoulder', '2', 'Softsided', 'Yes', '2', 'Yes', 'Solid', 'No']",d3
2406,ID_1024,Swatch CLEAR WATER Stainless Steel Chronograph Unisex watch YCS589G,"['chronograph', 'movement', 'display', 'strap_type']","['Yes', 'Quartz', 'Analog', 'Stainless Steel']",d3
1708,ID_18642,Sf Nh7989pp01j Ocean Analog-digital Watch - For Men,"['calendar', 'dial_shape', 'ideal_for', 'occasion', 'clasp', 'water_resistant', 'light', 'chronograph']","['Yes', 'Round', 'Men', 'Sports', 'Buckle', 'Yes', 'Yes', 'Yes']",d3
1996,ID_16217,Longines men's black chronograph watch,"['case_material', 'strap_color', 'movement', 'strap_type']","['Stainless Steel', 'Black', 'Automatic', 'Leather']",d3
16773,ID_3205,Fashion Women Geneva Roman Leather Band Analog Quartz Wrist Watch Hot Pink,"['weight', 'strap_type', 'warranty']","['0.2', 'Leather', 'No Warranty']",d3
16533,ID_7676,Just Cavalli Just Dream Women's Two Tone Silicone Strap Watch R7251602504,"['warranty', 'strap_type']","['Lazada refund warranty only', 'Rubber']",d3
15574,ID_12910,DHL Star Wars Snapback CAP Hat Stormtrooper Vader Chewbacca Master Yoda Hip hop baseball cap Adult and children Unisex 9 design,"['type', 'strap_type', 'season', 'quantity']","['Ball Cap', 'Adjustable', 'Summer', '1 Piece']",d3
14655,ID_15249,Rotary Rose Gold Petite Cocktail,['strap_type'],['Bracelet'],d3
14658,ID_16869,Michael Kors Ladies Parker Rose Gold Blush Chronograph Designer Watch Mk589,"['strap_type', 'dial_shape', 'movement']","['STAINLESS STEEL', 'ROUND', 'QUARTZ']",d3
9095,ID_12280,MARINETTE,"['movement', 'year', 'case_material', 'strap_type']","['Quartz', '2015', 'Plastic', 'Stainless Steel']",d3
9090,ID_18780,Kenneth Kole New York Leather Mens Watch 10031337,"['movement', 'display', 'waterproof', 'strap_type']","['Quartz', 'Analog', 'Yes', 'Leather']",d3
1998,ID_5791,Roberto Automatic Mechanical X1,"['case_material', 'strap_type']","['Stainless Steel', 'Stainless Steel']",d3
1997,ID_8847,Fossil Cecile AM4481P Wrist Watch for Women,"['case_material', 'strap_type']","['Stainless Steel', 'Stainless Steel']",d3
5261,ID_6454,Christian Audigier ETE-104 Unisex Winged Crown Watch £205.00,"['display', 'clasp', 'dial_color', 'strap_color', 'movement', 'type']","['Analogue', 'Buckle', 'Black', 'Black', 'Quartz', 'Wrist Watch']",d3
14657,ID_9684,Armani Ax Exchange White Dial Rose Gold-tone Ladies Watch Ax4091,"['strap_type', 'case_material', 'dial_shape', 'movement', 'dial_color']","['Metal', 'Metal', 'Round', 'Quartz', 'White']",d3
14654,ID_7765,Details about Police 10974j Leather Orange watch Blue face,['strap_type'],['Leather'],d3
14659,ID_10408,Karl Lagerfeld LaBelle Stud Black Watch KL3802,"['strap_type', 'display', 'dial_color', 'type', 'movement_type', 'strap_color']","['Strap', 'Analogue', 'Black', 'Wrist Watch', 'Quartz', 'Black']",d3
15414,ID_639,Laurels Oval 1 Analog Black Dial Women's Watch - Lo-ov-101,"['type', 'case_color', 'strap_color', 'movement', 'dial_color', 'in_the_box', 'strap_type']","['Analog', 'Silver', 'Black', 'Quartz', 'Black', '01 Unit of Watch and Warranty Card', 'Leather']",d3
15573,ID_15830,Superdry Ladies Scuba Pearl Black Silicone Strap Watch SYL128B,"['type', 'strap_type', 'display', 'dial_color', 'movement_type', 'strap_color']","['Wrist Watch', 'Strap', 'Analogue', 'Black', 'Quartz', 'Black']",d3
11233,ID_11070,2014 Toyota Corolla LE FWD for sale in Local pick-up only,"['power_options', 'transmission', 'options', 'year', 'color', 'type', 'color', 'model', 'fuel']","['--', 'Variable', '--', '2014', 'Ash', '4dr Car', 'Gray', 'Corolla', 'Gasoline']",d4
11232,ID_3244,2016 Chevrolet Malibu Limited LT FWD for sale in Local pick-up only,"['power_options', 'model', 'year', 'type', 'cylinders', 'transmission', 'fuel', 'color']","['--', 'Malibu', '2016', '4dr Car', '4', 'Automatic', 'Gasoline', 'White']",d4
11230,ID_9449,2014 Ford Focus Titanium FWD for sale in Local pick-up only,"['power_options', 'model', 'options', 'year', 'color', 'type', 'cylinders', 'transmission', 'fuel', 'color']","['--', 'Focus', '--', '2014', 'Black', '4dr Car', '4', 'Automatic', 'Flex Fuel', 'Silver']",d4
14561,ID_9937,2011 Subaru Legacy 2.50 2.5i Touring - Kitchener,"['status', 'red', 'transmission', 'automatic']","['Stock Number', 'Gasoline', 'Doors', '4']",d4
11234,ID_17625,"2017 Toyota RAV4 XLE for sale in Wilson, North Carolina, United States","['power_options', 'transmission', 'options', 'year', 'trim', 'color', 'type', 'cylinders', 'model', 'fuel', 'color']","['--', 'Automatic', '--', '2017', 'XLE', '--', 'Sport Utility', '4', 'RAV4', 'Gasoline', 'Black']",d4
14559,ID_13984,2008 Lexus SC 430 4.30 RWD Convertible - Kelowna,"['status', 'red', 'transmission', 'automatic']","['Stock Number', 'Gasoline', 'Doors', '2']",d4
14560,ID_18651,2016 Dodge Dart 2.00 - Niagara Falls,"['status', 'red', 'transmission', 'automatic']","['Stock Number', 'Gasoline', 'Doors', '4']",d4
15764,ID_14062,2017 Jeep Patriot 2.00 NEW Car Sport A/C Cruise/Traction Cntrl CD Play w/AUX Manual - Thornhill,"['unknown', 'status', 'transmission']","['4', 'Stock Number', 'Doors']",d4
15765,ID_1449,2003 Kia Rio 0.00 RXV Financement Maison - Sainte-Catherine,"['unknown', 'status', 'transmission']","['4', 'Stock Number', 'Doors']",d4
15766,ID_7275,2015 Lexus LX 570 5.70 EXECUTIVE EDITION - Richmond,"['unknown', 'status', 'transmission', 'black']","['4', 'Stock Number', 'Doors', 'Unknown']",d4
15763,ID_585,2016 Ram 2500 I-6 cy SLT - Coquitlam,"['unknown', 'status', 'transmission']","['4', 'Stock Number', 'Doors']",d4
15768,ID_13492,2007 Kia Rio5 EX - Kelowna,"['unknown', 'status', 'transmission', 'black']","['4', 'Stock Number', 'Doors', 'Gasoline']",d4
15767,ID_6852,2014 Ford Mustang V6 Cy V6 - Calgary,"['unknown', 'status', 'transmission', 'black']","['2', 'Stock Number', 'Doors', 'Unknown']",d4
14558,ID_14869,2017 Hyundai Elantra 2.00 GLS-$500 OFF + 0% 84 MONTHS - Orillia,"['status', 'red', 'transmission', 'automatic']","['Stock Number', 'Gasoline', 'Doors', '---']",d4
11231,ID_7815,"2012 Ford F-150 2WD SuperCrew 145"" Lariat for sale in Austin, Texas, United States","['power_options', 'model', 'year', 'door', 'color', 'cylinders', 'transmission', 'color']","['Air Conditioning', 'F-150', '2012', '4', 'Tan', '8', 'Automatic', 'White']",d4
15769,ID_17199,2015 Toyota Corolla CE - Tracadie-Sheila,"['unknown', 'status', 'transmission', 'black']","['4', 'Stock Number', 'Doors', 'Unknown']",d4
9139,ID_15643,Squier Vintage Modified Jazz Bass Fretless,"['neck_material', 'nut_width', 'neck']","['Maple', '1.5"" (38.1 mm)', '""C"" Shape']",d6
9474,ID_9066,Fender T-Bucket 400 CE,['number_of_frets'],['20'],d6
9475,ID_911,Gibson Melody Maker in Vintage Sunburst,['number_of_frets'],['22'],d6
9476,ID_13901,Ibanez PF14WK Dreadnought in Weathered Black,"['number_of_frets', 'bridge', 'fretboard']","['20', 'Rosewood', 'Rosewood']",d6
9477,ID_9866,Fender Mustang (Black) sn#MX16778979,"['number_of_frets', 'fret_size']","['22', 'Medium Jumbo']",d6
9478,ID_6208,Jackson JS Series Dinky JS11 (Black) 5846,"['number_of_frets', 'fret_size']","['22', 'Jumbo']",d6
9479,ID_17723,Gibson Memphis ES-Les Paul Studio - Wine Red,"['number_of_frets', 'neck_material', 'case_included', 'number_of_items', 'fingerboard']","['22', 'Mahogany', 'Hardshell', '6', 'Rosewood']",d6
9480,ID_12255,"DISC Dean Deceiver Top Electric Guitar With Floyd Rose,Trans Black","['number_of_frets', 'number_of_items', 'hardware', 'fingerboard']","['24', '6', 'Black', 'Ebony']",d6
6504,ID_13002,Taylor 324ce-ES2 Grand Auditorium Acoustic Guitar w/Case,"['finish', 'neck_finish', 'number_of_items', 'fingerboard', 'binding', 'frets']","['Satin', 'Satin', '6 strings', 'Ebony', 'Black', '20']",d6
1515,ID_8679,Yamaha CG 192 S Classical Guitar,"['bridge', 'finish', 'fingerboard', 'neck']","['Rosewood', 'Gloss', 'Ebony', 'Mahogany']",d6
6099,ID_7599,Martin D-18 Authentic 1939 w/ VTS Left Handed Guitar Specs,"['fingerboard', 'back_material', 'neck_material']","['Solid Black Ebony', 'Solid Genuine Mahogany', 'Solid Genuine Mahogany']",d6
6103,ID_3876,"High quality Three pickup rickenbacker electric guitar,Real photos,free shipping Promotional activities","['fingerboard', 'unit']","['Rosewood', 'piece Package']",d6
6505,ID_11441,IBANEZ Electric Guitar GRG Mikro Left Hand,"['finish', 'neck_material', 'fingerboard']","['Black', 'Maple', 'Rosewood']",d6
9687,ID_16461,"Gretsch G6120 Chet Atkins Hollow Body Guitar, Orange Stain","['nut_width', 'neck_material', 'fretboard']","['1.6875"" (42.8 mm)', 'Maple', 'Ebony']",d6
7595,ID_7017,Fender American Deluxe Jazz Bass,"['hardware', 'fingerboard']","['Chrome', 'Rosewood']",d6
9132,ID_8544,Gibson USA 2015 Derek Trucks Signature SG (Vintage Red Stain),"['neck', 'body', 'fingerboard']","['Mahogany', 'Mahogany', 'Rosewood']",d6
15105,ID_18964,MARTIN 000-28EC Eric Clapton,"['top', 'neck', 'back_material', 'fingerboard', 'neck_material', 'binding', 'construction']","['Solid Sitka Spruce', 'Modified V', 'Solid East Indian Rosewood', 'Solid Black Ebony', 'Select Hardwood', 'Grained Ivoroid', 'Mahogany Blocks/Dovetail Neck Joint']",d6
9134,ID_5079,Martin 000-15M Mahogany Acoustic Guitar,"['neck', 'neck_material', 'binding']","['Modified Low Oval', 'Solid Genuine Mahogany', 'None']",d6
1516,ID_2138,Eddy Finn Concert Ukulele W/ Aquila Strings,"['bridge', 'finish', 'fretboard']","['Rosewood', 'Satin', 'Rosewood']",d6
6100,ID_1230,2003 Martin D-18 Golden Era Sunburst – SOLD,"['fingerboard', 'neck', 'back_material', 'neck_material', 'construction']","['Solid Black Ebony', 'Modified V', 'Solid Genuine Mahogany', 'Select Hardwood', 'Mahogany Blocks/Dovetail Neck Joint']",d6
14161,ID_10820,NENE by NeNe Leakes Crepe Jersey Asymmetric Dress,"['size_choices', 'care', 'neck']","['XS-XL; 1X-3X', 'Hand wash, dry flat', 'Round']",d6
7593,ID_9662,Squier Vintage Modified Jaguar Bass Special in Black,['hardware'],['Chrome'],d6
5071,ID_7745,BEN HOGAN APEX EDGE GS FORGED #2 IRON / REGULAR APEX SHAFT / BESEDG001,"['dexterity', 'shaft_material']","['Right-Handed', 'Steel']",d6
15104,ID_12822,"Ktone Harp Guitar, Acoustic Electric Double Neck Guitar with Padded Gig Bag",['top'],['Spruce'],d6
13169,ID_3666,Pre-Owned TaylorMade Golf Rossa Daytona TP by Kia Ma Putter *Very Good*,"['shaft_material', 'dexterity']","['Steel', 'Mens Right Handed']",d6
13170,ID_8114,Titleist AP1 714 Iron Set Product Code TS-S01927,"['shaft_material', 'dexterity', 'length']","['Graphite', 'Righty', 'Standard']",d6
13171,ID_7825,Adams Idea A7OS Max 6 Iron Hybrid 28 deg Grafalloy Prolaunch Axis Regular Flex 17856A,"['shaft_material', 'dexterity', 'length', 'type']","['Graphite', 'Right Handed', 'Standard', 'Hybrid']",d6
6704,ID_18328,Susan Graver Milano Knit Zip Front Long Sleeve Jacket,"['fit', 'care', 'hardware']","['fitted; cut to follow the lines of the body', 'machine wash, tumble dry', 'zip-front closure']",d6
1879,ID_5334,Rhonda Shear Asymmetric Top with Lace Inset Sleeves,"['care', 'neck']","['Hand wash, dry flat', 'Scoop']",d6
2448,ID_17264,Little Black Homecoming Dress with Scoop Neckline,"['closure', 'neck']","['Back Zipper', 'Scoop Neck']",d6
2452,ID_14756,Polka Dots Long Sleeve Empire Waist Maxi Dress,"['closure', 'season', 'sleeve', 'neck']","['Zipper', 'Spring', 'Long Sleeve', 'Round Neck']",d6
9685,ID_5528,Breedlove Solo Fretless Acoustic Bass,"['nut_width', 'fretboard', 'binding']","['1-11/16""', 'Rosewood', 'Black']",d6
9684,ID_13129,"Baby Blueridge Acoustic Guitar, Solid Spruce Top",['nut_width'],"['1 11/16""']",d6
4043,ID_8430,Epiphone Brent Hinds Flying-V,"['color', 'neck', 'body', 'fretboard', 'frets']","['Black', 'Mahogany', 'Mahogany', 'Ebony', '24']",d6
14268,ID_15222,Lyric Culture Deck the Halls Sweater,"['sleeve', 'size_choices', 'care', 'neck']","['Long', 'XS-XL; 1X-3X', 'Hand wash, dry flat', 'Round']",d6
9127,ID_15306,Martin 000-28 MV Custom 1 3/4” Nut,['neck'],['Low Profile'],d6
14267,ID_12128,IMAN Global Chic Runway Glam Luxury Layered Plaid Sweater,"['sleeve', 'size_choices', 'care', 'neck']","['Long', 'XS-XL; 1X-3X', 'Machine wash, line dry', 'Round']",d6
14262,ID_3224,Plain V-Neck Sleeveless Women's Bodycon Dress (Plus Size Available),"['sleeve', 'season', 'pattern', 'neck']","['Sleeveless', 'Summer', 'Plain', 'V-Neck']",d6
9128,ID_15465,Fender FR-50CE Resonator,['neck'],['Nato'],d6
9129,ID_14314,One World Micro Jersey Short Sleeved Cold Shoulder Printed Maxi Dress,['neck'],['V-Neck'],d6
9130,ID_11046,"Martin Custom OM-15 Gloss 1-3/4"" nut - 2-1/4"" Saddle - Full Tortoise Binding #54385",['neck'],['Modified Low Oval'],d6
9135,ID_13624,Harley Benton ST-20LH BK Standard Series,"['neck', 'number_of_items', 'fretboard', 'frets']","['Maple', '6', 'Rosewood', '22']",d6
9137,ID_8468,Bonnie Jeandot Dress w/ Short Sleeve Lace Mock Cardigan,"['neck', 'sleeve']","['Scoop Neck', 'Sleeveless']",d6
12418,ID_8615,Sweetheart Princess 2015 Quinceanera Dresses With Jacket Belore Ball Gown Sweet Sixteen Floor Length Pleats Colorful Beaded 2016 Prom Dres,"['quantity', 'neck', 'silhouette', 'sleeve']","['1 Piece', 'Sweetheart', 'Ball Gown', 'Sleeveless']",d6
13788,ID_17825,Women's Autumn Casual Knitted Sweater Dress,"['silhouette', 'pattern_type', 'season', 'dress_length', 'neck', 'sleeve']","['Straight', 'Print', 'Autumn', 'Knee-Length', 'O-Neck', 'Full']",d6
9138,ID_812,Heritage Guitar H575 AN,"['neck', 'top', 'fretboard', 'frets']","['Mahogany', 'Maple', 'Rosewood', '20']",d6
5070,ID_8293,"Details about Charis Acoustic Guitar, 2011 Used Myrtle/Euro Swiss Spruce SJ","['dexterity', 'model_year']","['Right-Handed', '2011']",d6
5069,ID_2341,Mizuno MP-5 Golf Irons,['dexterity'],['Right Handed'],d6
16641,ID_269,Barska 5.0-Megapixel Digital Microscope,"['water_resistant', 'case_included']","['no', 'no']",d6
7594,ID_658,Fendi Zucca Tote,"['hardware', 'dimension', 'color']","['Goldtone', 'See Details', 'Brown']",d6
9133,ID_10740,Music Man Stingray MM250 Honey Burst,"['neck', 'fretboard', 'technology', 'hardware', 'frets']","['Maple', 'Maple', 'Solid Body', 'Chrome', '22']",d6
9686,ID_681,Epiphone Sheridan II Pro Semi-Hollowbody Vintage Sunburst SHERPROVSGH,"['nut_width', 'hardware']","['1.68""', 'Gold']",d6
7300,ID_3049,Asat Classic Bluesboy Blonde Semi Hollow,"['fretboard', 'number_of_frets']","['Rosewood', '22']",d6
43,ID_17828,Power Painter Max 7.2 GPH Paint Sprayer,"['accessories', 'case_included']","['Yes', 'Yes']",d6
1131,ID_10641,Non-Contact Voltage Tester,"['battery', 'battery', 'battery', 'case_included', 'battery', 'product']","['Alkaline', 'No', 'AAA', 'No', '2', 'Hand Tool']",d6
1171,ID_5249,Eton Digital Weather Alert Radio (NFRX4WXB),"['battery', 'color', 'case_included']","['AAA', 'Black', 'No']",d6
1205,ID_8999,Electricians Combo Kit,"['battery', 'product', 'screen_type', 'battery', 'battery', 'battery', 'case_included']","['AA', 'Test Meter', 'LCD', 'Alkaline', '4', 'Yes', 'Yes']",d6
1943,ID_318,Craftsman ACM1001 100 pc. Drill Bit Accessory Kit,"['case', 'case_included']","['Yes', 'Yes']",d6
1948,ID_16327,MDX - Manhattan Design Studio S3241 w/Magnetic Clip-ons Eyeglasses,['case_included'],['Yes'],d6
1949,ID_17993,Craftsman 75-piece Combination Tap & Die Carbon Steel Set,['case_included'],['Yes'],d6
14164,ID_16101,Slinky® Brand Sweater Knit Long Pocket Duster,"['size_choices', 'sleeve', 'care', 'neck']","['XS-XL; 1X-3X', 'Long', 'Hand wash, dry flat', 'Round']",d6
1950,ID_5920,"SYBA Multimedia 50-Piece Computer Network Installation Kit With Multi-Module Cable Tester, Black, SY-ACC65047 Item # 625363",['case_included'],['yes'],d6
1952,ID_12403,DeWalt 37 pc. Screwdriver Bit Set with Case,"['case_included', 'case']","['Yes', 'Yes']",d6
1953,ID_14499,Mag-Torch - Propane Torch Kit,"['case_included', 'quantity']","['No', '1']",d6
2270,ID_18430,3.2 Amp Corded 18-Gauge Nibbler,"['certifications_and_listings', 'color', 'cordless', 'variable_speed', 'product', 'case_included']","['1-UL Listed', 'Blue', 'Corded', 'No', 'Power Tool', 'No']",d6
