,titles,keys,cluster_num
1706,Reserve Ellipse Lifetime Polished Brass Bed/Bath Knob with Traditional Round Rose,"['strike', 'certifications_and_listings', 'door_locks_knobs_product_type', 'application_type', 'commercialresidential', 'knob_material', 'lock_type', 'knob_style', 'hardware_finish_family', 'securityansi_grade', 'interiorexterior']",-1
1618,Wall-Mount Outdoor Bronze Fluorescent Area Light,"['certifications_and_listings', 'glasslens_type', 'power_type', 'outdoor_lighting_features', 'commercial_light_type', 'fixture_colorfinish', 'number_of_bulbs_required', 'included', 'light_bulb_base_code', 'energy_star_certified']",-1
1628,Torrent 6-Spray 3.5 in. Hand Shower in Brushed Nickel,"['flow_rate_gallons_per_minute', 'certifications_and_listings', 'included_components', 'color_family', 'connection_size_in']",-1
2624,Protect It! 6 ft. Cord with 6 Outlet Strip,"['commercial_residential', 'package_quantity', 'certifications_and_listings', 'color_family', 'electrical_product_type']",-1
2642,Silverton 48 in. Electric Fireplace in Black,"['certifications_and_listings', 'assembly_required', 'color_family', 'mount_type', 'colorfinish']",-1
2684,6.5 Amp Corded Electronic 1 Horse Power Variable Speed Palm Router Combination Kit,"['certifications_and_listings', 'tools_product_type', 'cordless_corded', 'variable_speed', 'color_family']",-1
2253,ONE+ 18-Volt 5 in. Cordless Random Orbit Sander (Tool-Only),"['certifications_and_listings', 'battery_size', 'tools_product_type', 'cordless_corded', 'variable_speed', 'number_of_batteries_included', 'battery_amp_hours', 'batteries_included', 'color_family', 'battery_power_type', 'charger_included']",-1
2217,Chelsea Single Cylinder Lifetime Polished Brass Handleset with Juno Knob Featuring SmartKey,"['certifications_and_listings', 'hardware_finish_family', 'door_locks_knobs_product_type', 'application_type', 'commercialresidential', 'lock_type', 'knob_style', 'door_handing', 'securityansi_grade', 'interiorexterior']",-1
2419,8.86 in 2100-Watt Mini Tempered Glass Induction Cooktop in Black,"['fuel_type', 'colorfinish_family', 'certifications_and_listings', 'colorfinish']",-1
2461,Hartsville 5-Light Dark Weathered Zinc/Weathered Oak Single Tier Chandelier,"['certifications_and_listings', 'bulb_type_included', 'connection_type', 'number_of_tiers', 'number_of_bulbs_required', 'included', 'maximum_bulb_wattage', 'light_bulb_base_code', 'recommended_light_bulb_shape_code', 'maximum_wattage_watts']",-1
2393,Dual Temperature Heat Gun,"['color_family', 'certifications_and_listings', 'cordless_corded', 'tools_product_type', 'case_included']",-1
397,2X 28 in. 277cc 2-Stage Electric Start Gas Snow Blower with Power Steering and Steel Chute,"['certifications_and_listings', 'start_type', 'ca_carb_compliant', 'assembly_required', 'engine_make', 'refurbished', 'returnable']",-1
1530,5 in. Variable Speed Disk Sander,"['certifications_and_listings', 'cordless_corded', 'variable_speed', 'color_family', 'amperage_amps', 'tools_product_type']",-1
2021,Meeting Street Collection 2-Light Roasted Java Bath Light,"['bulb_type_included', 'light_direction', 'certifications_and_listings', 'energy_star_certified', 'connection_type', 'maximum_bulb_wattage', 'maximum_wattage_watts', 'shade_color_family', 'fixture_colorfinish_family', 'light_bulb_base_code', 'recommended_light_bulb_shape_code', 'number_of_bulbs_required']",-1
1859,Tiffany Style Sunflower Wall Lamp,"['light_direction', 'certifications_and_listings', 'bulb_type_included', 'connection_type', 'maximum_wattage_watts', 'shade_color_family', 'maximum_bulb_wattage', 'light_bulb_base_code', 'number_of_bulbs_required']",-1
9487,Retro Series Hot Dog Roller Grill,"['housing_material', 'colorfinish_family', 'certifications_and_listings', 'colorfinish']",-1
6908,Green Plastic Safety Handles (2-Set),"['mounting', 'assembly_required', 'certifications_and_listings', 'colorfinish']",-1
7079,Trac-Lites Bar Clip,"['fixture_colorfinish_family', 'bulb_type_included', 'light_bulb_base_code', 'certifications_and_listings']",-1
10503,Royale Style Residential Left Hand Dummy Lever in Satin Nickel,"['door_handing', 'projection_in', 'certifications_and_listings', 'hardware_finish_family', 'lever_material', 'application_type', 'commercialresidential', 'door_locks_knobs_product_type', 'lever_style', 'lock_type', 'securityansi_grade', 'interiorexterior']",-1
10664,Dry Flush Chemical Free Odorless Portable Lightweight Electric Waterless Toilet,"['certifications_and_listings', 'bowl_shape', 'color_family', 'mount_location']",-1
10033,"Wheelbarrow, 8-Gal. Portable Electric Air Compressor","['power_source', 'certifications_and_listings', 'portable', 'tools_product_type']",-1
10242,500 ft. 18 Blue Solid TFN Wire,"['certifications_and_listings', 'electrical_product_type', 'flame_retardant', 'indooroutdoor', 'commercial_residential', 'shielded', 'number_of_conductors']",-1
11258,2-Light Thermoplastic LED Emergency Unit,"['commercial_light_type', 'certifications_and_listings', 'connection_type', 'battery_power_type', 'light_bulb_type_included', 'maximum_wattage_watts', 'maximum_bulb_wattage', 'fixture_colorfinish_family', 'number_of_bulbs_required']",-1
11309,Pro 340 3-A:40-B:C Fire Extinguisher,"['commercial_residential', 'certifications_and_listings']",-1
65,T1900 Series 20-Amp 24-Hour Mechanical Time Switch with Steel Indoor Enclosure - Gray,"['certifications_and_listings', 'color_family', 'electrical_product_type', 'amperage_amps', 'indooroutdoor', 'colorfinish']",-1
10843,3.2 Amp Corded 18-Gauge Nibbler,"['certifications_and_listings', 'color_family', 'cordless_corded', 'variable_speed', 'tools_product_type', 'case_included']",-1
10774,24 in. 208cc 2-Stage Gas Snow Blower,"['certifications_and_listings', 'start_type', 'ca_carb_compliant', 'assembly_required', 'engine_make', 'refurbished', 'returnable']",-1
10796,PV Vault - 2 in. 1-Out Combiner Box,"['package_quantity', 'mounting', 'certifications_and_listings', 'electrical_product_type', 'number_of_gangs', 'color_family', 'packaging_type']",-1
10958,High Power Factor Ballast for 1 F34/40T12 Lamp (10-Pack),"['certifications_and_listings', 'accessory_type']",-1
9001,Pasadena Popcorn Machine,"['housing_material', 'certifications_and_listings', 'appliance_type', 'colorfinish_family', 'dishwasher_safe_parts']",-1
8677,Flush Bolt in Matte Antique Nickel,"['commercialresidential', 'certifications_and_listings', 'hardware_finish_family', 'accessory_type', 'securityansi_grade', 'interiorexterior']",-1
8945,Indoor Grill,"['certifications_and_listings', 'programmable', 'housing_material', 'dishwasher_safe_parts', 'colorfinish', 'colorfinish_family']",-1
9732,Pembroke Iron Black Half-Dummy Lever,"['door_handing', 'certifications_and_listings', 'hardware_finish_family', 'lever_material', 'application_type', 'commercialresidential', 'door_locks_knobs_product_type', 'lever_style', 'lock_type', 'securityansi_grade', 'interiorexterior']",-1
9908,Aquarius 800 GPH Fountain Pump,"['certifications_and_listings', 'indooroutdoor']",-1
10879,2 HP 10-Amp Plunge Base Router,"['certifications_and_listings', 'cordless_corded', 'color_family', 'tools_product_type', 'variable_speed', 'amperage_amps']",-1
4832,Details about 20 white cheap Crystal chandelier candelabra Candle Holder wedding centerpiece,['color'],-1
3710,GE 12728 Z-Wave 3-Way In-Wall Add-On Switch by GE,"['connectivity', 'indooroutdoor', 'color']",-1
3702,"Simax Glassware 2546 Indis Carafe, Clear","['binding', 'color']",-1
5504,New Arrivals Cute Pet Dog Supplies Puppy Cat Apparel Vest Coat Clothes T-shirt Cotton Blended XS-L MA24 Free Shipping,"['color', 'shape', 'quantity']",-1
5480,"Switchmate Smart Light Wireless Rocker Switch, Ivory Item # 547481","['quantity', 'ul_listed', 'color']",-1
5507,Addco 684 Rear Performance Anti Sway Bar Stabilizer Kit,"['package_quantity', 'position', 'color']",-1
5539,Pineapple Gold Foil Journal in White (Can be use as Diary or Planner) • Notebook • Writing Journal • Diary • Bridesmaid Gift • Travel Planner • Travel Journal • To do List • Daily Planner • 2017,"['number_of_pieces', 'size', 'pattern', 'color']",-1
5510,PORTABLE SPEAKER BLUETOOTH,['color'],-1
5512,adidas NMD_R1 Marled Sneaker,['color'],-1
5516,Hemlock Newel Cap & Trim Kit,"['paintablestainable', 'installation_type', 'water_resistant', 'moisture_resistant', 'interiorexterior', 'color']",-1
5462,"Item # ZB4BW913, 22mm Push Button","['operator_type', 'rohs', 'csa_file', 'head_type', 'color', 'ul_listed', 'operator_action', 'bezel_material']",-1
5405,R.U. Outside Black/Gray Vortex Wind/Waterproof Jacket - JCKT-LG-VSTRM,"['units', 'age', 'color']",-1
5408,Details about **NEW** Brunello Cucinelli White Cotton Trench Jacket Coat sz 6 42,"['size_type', 'season', 'size_womens', 'color']",-1
5375,"BADASS SHARKS 6.5"" Motorcycle Retro Black Clear Lens Headlight w/ Halo Ring + Headlamp Mask Grille Cover",['color'],-1
5381,Olympus Trooper 10X50 DPS I Binocular,['color'],-1
5391,"2017 Dodge Durango $36,371","['audio_auxiliary_input', 'color', 'transmission', 'mileage']",-1
5442,"Australian Outback 15 Trail Saddle With Irons, Leathers & Girth","['platform', 'color']",-1
5447,"Glue Dots™, 1/2', Super High Tack, Case Of 4,000","['color', 'eco-conscious', 'eco-labelstandard', 'washable']",-1
5456,4-Piece Copper Canister Set by Old Dutch,"['microwave_safe', 'shape', 'dishwasher_safe', 'stain_resistant', 'bpa_free', 'product_type', 'lid_included', 'function', 'oven_safe', 'color', 'water_resistant']",-1
5427,"Our range of products include PP Ball Valves, Flanged Ball Valve, Industrial Ball Valve, PVC Ball Valves, Stainless Steel Ball Valve and Plastic Ball Valve.",['color'],-1
5498,"XCUT 16-Piece Steel A5 Mixed Cats Die Set, Black",['color'],-1
5435,"Sennelier Soft Pastels, Assorted, Set Of 40","['quantity', 'color']",-1
5497,"GE 14404 Polarized Grounding Adapter, Orange, 2-Pack","['batteries_included', 'certification', 'color']",-1
5491,"Hilmor 1839149 BV38 BALL VALVE ADAPTER - 3/8"" BLACK",['color'],-1
4631,Crystal Clear Beads Garland Diamond Strand Bride Wedding Holiday Decors 30M/99ft,"['ships_to', 'location', 'free_shipping', 'color']",-1
4622,APC APCRBC108 UPS Replacement Battery Cartridge #108 Item # 774951,"['battery_type', 'color']",-1
4624,Compatible Thermal Cartridge w/Ribbon for Brother PC-201,"['quantity', 'color']",-1
4630,"Father of the Bride Gift, Personalize I Loved Her First Keepsake Picture Frame","['number_of_pieces', 'color']",-1
4501,Book of Ages,"['binding_type', 'color']",-1
4502,Acer Chromebox CXI2-4GKM Desktop with Keyboard and Mouse,"['number_of_usb_30_ports', 'wireless_type', 'hardware_platform', 'card_description', 'processor_count', 'operating_system', 'optical_drive_type', 'color']",-1
4511,Sashco Pre-Caulking Backer Rod - 31002,"['package_quantity', 'color']",-1
4486,"Black 5-Way Adjustable Ergonomic Stool, 225 Lbs Capacity",['color'],-1
4491,"Minky Cuddle Dimple Dot Ivory 58"" Fabric",['color'],-1
4476,"Nesco 18 Qt Roaster, Porcelain Cookwell - Silver Body Item # 4103838",['color'],-1
4559,"Micromax x (Grey, 56 MB)","['sim_type', 'resolution_type', 'expandable_storage', 'processor_core', 'color']",-1
4560,3M™ All-Around Autobody Sealant,['color'],-1
4542,All Foods Roll-Away Propane Gas Grill,"['accessories_included', 'certifications_and_listings', 'assembly_required', 'ignition_type', 'color_family', 'number_of_burners', 'outdoor_living_product_type', 'color']",-1
4528,North A49R Everest Full Brim Hard Hat - Ratchet Suspension - Yellow,['color'],-1
4537,"Entil Guitar Tuner Clip On Electronic Digital Tuner for Guitar, Bass,Violin, Ukulele, and Chromatic Tuner Modes, Black, Battery Included",['color'],-1
5489,"Arksen 80QT Portable Rolling Cooler Ice Chest Cool Soda Beverage Party, Rattan","['color', 'assembly_required']",-1
5490,Details about Big Feet Pjs - Purple Jersey Knit - Adult Footed Pajamas One Piece Onesie,"['size_type', 'pattern', 'color']",-1
5496,"Belkin® Hideaway Cord Concealer, White, F8B015Q","['assembly_required', 'color', 'quantity']",-1
4633,"Glade Wax Melts, Hawaiian Breeze, 2.3 Oz, 6 Ct by Glade","['size', 'color']",-1
5436,Halowishes Jaipuri Floral Print Double Bed Duvet Dohar - 501,"['wash_care', 'color']",-1
5671,"Ball 8 oz Collection Jars, 4pk","['count', 'size', 'color', 'shape']",-1
5630,Balt Circulation Task Chair Optional Arms,['color'],-1
5598,2011 BMW X6 PERFORMANCE UNLIMITED,"['year_register', 'locations', 'engine', 'year', 'transmission', 'mileage', 'color']",-1
5129,Silver Royal by Tough-1 Macaelah Barrel Saddle Semi Qh Bars 5 Piece Package,"['size', 'color']",-1
5130,UO Classic Crew Neck Sweater,['color'],-1
5132,Anastasia Beverly Hills Contour Cream Kit (Light) New 2015 796327233626,"['binding', 'productgroup', 'color']",-1
5137,"MaxiMatic EDB-302F Elite Cuisine Dual Temperature Double Burner 1500-Watt Hot Plate, White","['product_group', 'quantity', 'color']",-1
5142,Razer BlackWidow Ultimate 2014 Elite Mechanical Gaming Keyboard - Green Switch,"['number_of_usb_20_ports', 'hardware_platform', 'color']",-1
5108,"Trademark Global Magnolia Matted Framed Print By Michael Harrison, 16'H x 20'W","['postconsumer_recycled_content', 'total_recycled_content', 'mounting_hardware_included', 'orientation', 'color']",-1
5110,Lacy Polka Dot Oversize Blouse,"['hip', '2-4', 'size', 'color']",-1
5174,"Weed Herb And Spices 4 Piece Grinder With Pollen Catcher Tray 53 Perfect Grinding Teeth For All Grinding Purpose Very Easy To Clean Compact And Useful, Black Color. By K-brand",['color'],-1
5176,"Qpower QSUV212E Empty Woofer Box Qpower [2]12""suv Style; Downfiring *suv12*",['color'],-1
5177,"Bush® Northfield Return, 30 3/4'H x 49 5/8'W x 19 3/8'D, Harvest Cherry Item # 754414","['cord_management', 'furniture_style', 'number_of_drawers', 'construction', 'color']",-1
5185,"Keter Novel Plastic Deck Storage Container Box Outdoor Patio Furniture 90 Gal, Brown",['color'],-1
5188,Peerless 6' Coiled Cord Wrap,['color'],-1
5152,"Fast Drying Surface Cleaner, 5.3gal, Clear",['color'],-1
5038,Garden Electrical Repair Tool Hard Cutting Plier Yellow Side Wire Cutter Plier,['color'],-1
5039,Weiler Vortec Pro Strip Brooms 804-25295,"['color', 'bristle_material', 'standard_pack']",-1
5638,Acme 05858 Conrad White Bycast PU Adjustable Sofa Bed Futon,"['shipping_time', 'free_shipping', 'assembly_required', 'color']",-1
5670,Glass Bead Multi-Strand Bracelet,"['size', 'color', 'qty']",-1
5637,"Crayola® Color Pencils, Box Of 24","['washable', 'eco-conscious', 'eco-labelstandard', 'color', 'quantity']",-1
5629,APC AV Black S Type Extended Battery Pack 48VDC,"['battery_type', 'color']",-1
5674,"Nature's Bounty Probiotic GX Dietary Supplement Capsules, 25 count","['age_group', 'size', 'form', 'color']",-1
5645,"Solo Pro Sleeve For 17.3' Laptops, Black",['color'],-1
5684,Konica Minolta Magicolor 1600 Toner Bundle,"['color', 'printing_technology']",-1
5712,"Continental Heavy-Duty Dust Pan, 4' x 12 1/4' x 12', Black Item # 894543",['color'],-1
5716,"GE 24"" Slate Built-In Dishwasher by GE","['size', 'color']",-1
5703,Seiko Men’s SSC081 Adventure-Solar Classic Casual Watch,"['label', 'producttypename', 'binding', 'productgroup', 'color']",-1
5705,"OMorc Dog Seat Belt, [3 Pack] Dog Harness Pet Car Vehicle Seatbelt Pet Safety Leash Leads for Dogs/Cats, Nylon Fabric Material, 19-27 Inch Adjustable - Black",['color'],-1
5576,Tamaris Brown Comfort Sandals Sandal For Women,"['outsole_material', 'outer_material', 'targeted_group', 'color']",-1
5575,Audioengine A2+ Premium Powered Desktop Speakers,['color'],-1
5587,Verbatim USB-C Mini Optical Travel Mouse - Black,"['http', 'pointing_device_connectivity_technology', 'product_type', 'color']",-1
5593,"Ludell Tools Ludell 11316 Sledge Hammer with Double Wedged Fiberglass Handle,","['ships_to', 'location', 'color']",-1
5558,Iron Fist Logo Men's T-Shirt,['color'],-1
5562,Compucessory Scientific Calculator,"['product_type', 'color']",-1
5565,3M™ Fire Barrier Rated Foam FIP 1-Step,"['brand', 'color']",-1
5570,KEF MUO Wireless Bluetooth Speaker - Gunmetal,"['batteries', 'color']",-1
5626,Home Locomotion Crystal Blooms Candle Chandelier,"['productgroup', 'binding', 'producttypename', 'color']",-1
5620,Freshware SL-118RD 8-Cavity Silicone Mold - Oval,"['numberofitems', 'size', 'binding', 'color']",-1
