,Prod_ID,titles,keys,values,cluster_num
5541,ID_6056,4MX856 5x2.5 L1200 SI,"['color', 'family', 'min_order', 'packaging', 'pack_of', 'length', 'packs_per_outerbox']","['SI', 'Indoor lighting', '1', '1 x (Packaging unit)', '1', 'L1200', '2']",0
5215,ID_5226,2016 Ram 2500 Laramie Truck Crew Cab,"['electronic_stability', 'drive_size', 'rear_hiproom', '1st_row_lcd_monitors', 'temperature_control_type']","['Leather upholstery', 'four-wheel', '1,013mm (39.9"")', '2', 'Emergency communication system']",0
5536,ID_6072,ROWENTA DW5080 FOCUS 1700-WATT MICRO STEAM IRON STAINLESS STEEL SOLEPLATE WITH AUTO-OFF 110 VOLT ONLY FOR USA,['name'],['Rating'],0
5216,ID_5228,CRD 84019BX Cardinal Extra-tough Poly Dividers CRD84019BX,"['sheet_size', 'number_of_holes_punched']","['8.50"" Width x 11"" Length', '3']",0
5217,ID_5134,Fleur-De-Lis Medallion (4-Pack),"['use', 'accessory_type', 'feature']","['Any', 'Other', 'No additional features']",0
5532,ID_6064,LG Music Flow H4 wireless speaker,['headphone_jack'],['No'],0
5530,ID_6026,"LENOVO YOGA Tab 3 Pro 10.1"" Tablet - 32 GB, Black","['screen_type', 'type', 'operating_system', 'manufacturer_guarantee', 'bluetooth', 'network']","['IPS', 'Tablet', 'Android 5.1 (Lollipop)', '1 year', 'Bluetooth 4.0', '802.11 ac']",0
5526,ID_9449,2014 Ford Focus Titanium FWD for sale in Local pick-up only,"['power_options', 'model', 'options', 'year', 'color', 'type', 'cylinders', 'transmission', 'fuel', 'color']","['--', 'Focus', '--', '2014', 'Black', '4dr Car', '4', 'Automatic', 'Flex Fuel', 'Silver']",0
5525,ID_6091,Regalo Home Accents Extra Tall Walk Thru Gate Hardwood and Steel,"['free_shipping', 'ships_to', 'location']","[', 30-Day Returns', 'US & many other countries,', 'US,']",0
5524,ID_6100,"Entil Guitar Tuner Clip On Electronic Digital Tuner for Guitar, Bass,Violin, Ukulele, and Chromatic Tuner Modes, Black, Battery Included",['color'],['Black'],0
5521,ID_6119,Plantronics D100-M VoIP Cordless Phone Adapter,"['network', 'form_factor', 'enclosure']","['Wireless', 'External', 'External']",0
5226,ID_8615,Sweetheart Princess 2015 Quinceanera Dresses With Jacket Belore Ball Gown Sweet Sixteen Floor Length Pleats Colorful Beaded 2016 Prom Dres,"['quantity', 'neck', 'silhouette', 'sleeve']","['1 Piece', 'Sweetheart', 'Ball Gown', 'Sleeveless']",0
5210,ID_8564,APC AV Black S Type Extended Battery Pack 48VDC,"['battery', 'color']","['Sealed Lead Acid (SLA)', 'black']",0
5571,ID_5953,Shimano NEW Hyperloop 2500 RB Match Fishing Reel Rear Drag - HL2500RB,['ships_to'],"['GB,']",0
5460,ID_8371,"GE 24"" Slate Built-In Dishwasher by GE","['size', 'color']","['One Size', 'Slate']",0
5456,ID_8365,Chef Vol 2 - Ost,['format'],['- CD'],0
5402,ID_6036,Magnussen Home Zila Brushed Nickel Round Cocktail Table,"['assembly', 'use']","['Some Assembly Required', 'Interior Dry']",0
5398,ID_6048,KitchenAid Custom Metallic KSM152PSNK Tilt-Head Stand Mixer Item # 248981,['appliance_type'],['mixer'],0
5302,ID_5000,CP Technologies Category 5e Network Cable - 1000 ft - Orange,"['connector_on_first_end', 'corecladding_diameter', 'jacket', 'connector_on_first_end', 'fiber_optic_mode', 'product', 'package_type', 'cable_type']","['Bare Wire', 'Not Applicable', 'PVC', 'Bare Wire', 'Not Applicable', 'Network Cable', 'Bulk', 'Category 5e']",0
5303,ID_5001,Van Cleef and Arpels Frivole Earrings Yellow Gold Pave Diamonds,['color'],['Yellow Gold'],0
5390,ID_6074,"Dewalt - Screwdriving Set,37piece",['handle_material'],['Metal'],0
5388,ID_6076,"Venga 1.4 CRDi 2 in Phantom Black £7,000","['torque', 'luggage_capacity_min', 'width', 'height', 'luggage_capacity_min', 'fuel_type', 'engine_size', 'speed']","['~ Nm', '1,253 litres', '1,765 mm', '1,600 mm', '440 litres', 'Diesel', '1,396 cc', '104 mph']",0
5387,ID_8982,"ADATA DashDrive Durable HD650 2 TB 2.5"" External Hard Drive","['form_factor', 'drive_size', 'drive_size', 'color']","['Portable', 'External', '2.5""', 'Black']",0
5309,ID_8930,"Hilmor 1839149 BV38 BALL VALVE ADAPTER - 3/8"" BLACK",['color'],['Red'],0
5310,ID_8929,"Arksen 80QT Portable Rolling Cooler Ice Chest Cool Soda Beverage Party, Rattan","['color', 'assembly']","['Brown', 'Yes']",0
5314,ID_9246,32 Ounce (1 Quart) Paint Mix Cups - Calibrated Mixing Ratios on Side of Cup - 100 Pack,['california_residents'],['Click here for Proposition 65 warning'],0
5378,ID_5146,Bluetooth Speaker Wireless BS-3 BLACK Bluedio,['color'],['Black'],0
5375,ID_8586,Brocade FESX424HF+2XG-PREMDC Fastiron Edge X Layer 3 Switch FESX424HF,"['product', 'ethernet', 'ethernet']","['Layer 3 Switch', '4', 'Yes']",0
5373,ID_5174,Samsung RF25HMEDBSR/AA,"['energy_star', 'defrost_type', 'temperature_control_type', 'package_contents', 'color', 'shelves', 'gallon_door_storage', 'type', 'display_color', 'humidity_controlled_crispers']","['Yes', 'Manual', 'Digital', ""Owner's Manual"", 'Stainless Steel', '5', 'Yes', 'French Door', 'Ice Blue', '2']",0
5371,ID_5163,Pilot P-500 Roller Ball Gel Pens,"['refillable', 'point_type', 'pocket_clip', 'point_size', 'visible_ink_supply']","['No', 'Extra Fine', 'Yes', '0.5 mm', 'No']",0
5295,ID_9469,Corsair CMSA16GX3M2A1600C11 Apple Mac 16GB (2x8GB) DDR3 1600Mhz CL11 Apple Certified SODIMM Kit,"['processor_count', 'type', 'memory_type', 'operating_system']","['1', 'DDR3', 'DDR3 SDRAM', 'Yes']",0
5370,ID_5170,MONOPRICE DBR12 - Yamaha 12-inch 2-way Powered Loudspeaker,"['age_group', 'color']","['Adult', 'Multicolor']",0
5368,ID_8599,VeggieTales Triple Feature DVD: Rumor Mill / Fib From Outer Space / Dave And The Giant Pickle,['browse_similar_products_by_category'],['Kids Video > Animated'],0
5320,ID_5018,Finisar Datacom SFP+ Transceiver,['form_factor'],['Hot-pluggable'],0
5365,ID_8600,"Hoffman AS125 Hole Seal; Steel, Gray, Fits 1-1/4 Inch Conduit Holes","['finish', 'case_material', 'select_code', 'color']","['Galvanized', '1, 10', 'BOXES/FITTINGS', 'Gray']",0
5322,ID_5793,SIL 0025 R16B,"['measurementtype', 'shank_size', 'coolant']","['Metric', '25mm', 'Through Hole']",0
5363,ID_8611,C11 EPB HOLDER GRAFLEX;BMH7004013660,"['unit', 'name']","['Description', 'Value']",0
5361,ID_4919,KAS Oriental Rugs Beige Viscose Square Pouf,['use'],['Interior Dry'],0
5359,ID_4934,Electrolux Ergorapido Cordless Bagless Stick Vacuum,"['etl_listed', 'cordless', 'csa', 'ul']","['Yes', 'Yes', 'No', 'Yes']",0
5328,ID_8589,Infiniti QX70 Prices & Deals - Missouri,"['transmission', 'engines_available', 'seat', 'wheel_drive']","['7-speed automatic', '3.7-liter V6 (325 hp)', '2 front, 3 rear', 'Rear or AWD']",0
5354,ID_5119,Belkin Mixit Up Lightning to USB 3m ChargeSync Cable - Black,"['category', 'color']","['Cables', 'Black']",0
5349,ID_4960,2013 Chrysler 200 3.60 TOURING/HTD SEATS - Dartmouth,"['status', 'transmission', 'automatic']","['Stock Number', 'Doors', '2']",0
5348,ID_8208,"Details about BRAND NEW Nixon ''Mission'' Smartwatch, Color:Black Model: A1167-001","['band_color', 'face_color', 'case_color']","['Black', 'Black', 'Black']",0
5334,ID_8160,2017 Ford Edge SEL Anderson SC,"['drive', 'engine', 'color', 'door', 'body', 'ext_color', 'transmission', 'mileage', 'int_color']","['AWD', '3.5L V6 Ti-VCT', 'Magnetic', '4', 'SUV', 'Magnetic', '6-Speed Automatic', '0', 'Ebony']",0
5336,ID_4964,Majestic Mirror Round Black With Natural Wood Grain Oval Glass Shaped Hanging Wall Mirror,"['recommended_use', 'finish', 'mount', 'shape', 'color']","['Residential', 'Black', 'Wall Mounted', 'Oval', 'Black']",0
5338,ID_4966,HP ProLiant ML370 G5 Performance,['productgroep'],['Servers'],0
5319,ID_5797,Off Lease Only Ingot Silver Metallic 2016 Fordmustangv6 With 33984 Miles,"['location', 'model', 'seller']","['33415, West Palm Beach, Florida', 'Mustang', 'offleaseonlyoutofareasales']",0
5459,ID_6203,Hertel Carbide Milling Inserts Chipbreaker FF Box of 10 Grade HP235M 84740752,['ships_to'],"['Worldwide,']",0
5294,ID_5356,Invicta Reserve 52mm Venom Hybrid Master Calendar Swiss Quartz Chronograph Watch w/ Dive Case,"['crown', 'crystal', 'clasp']","['Screw Down w/ Function Pushers', 'Flame Fusion', 'Deployant']",0
5406,ID_8958,Ikegami SDR-D5602,"['signal_mode', 'channels']","['PAL / NTSC', '16']",0
5264,ID_5376,"Drug Calculations for Nurses, 4th Edition: A step-by-step approach, Fourth Edition","['x-ray', 'sold_by', 'format']","['Not Enabled', 'Amazon Media EU S.à r.l.', 'Kindle Edition']",0
5453,ID_9442,"Blackhawk 95414R 54"" Roller Cabinet, 14 Drawer, Black","['color_finish', 'construction']","['Black', 'Steel']",0
5450,ID_6253,Mini Bumble Bee Hot Pink Bella Bow Crystal Earrings,['age_group'],['Adult'],0
5447,ID_8374,Brief Fabric Sampler (Set of 3),['size'],['Large'],0
5270,ID_5781,Bluetooth 4.0 Smart Watch H8 Rechargeable Smart Sport Watch for iPhone Android Phone Smartphone #05189900,"['band_material', 'case_material', 'dial_color', 'display']","['Rubber', 'Plastic', 'Black', 'Digital']",0
5441,ID_6002,Vivo Atx Mid Tower Computer Gaming Pc Case / Black Blue Desktop Shell / 3 Fan M,"['ships_to', 'location', 'free_shipping', 'color']","['US,', 'US,', ', 30-Day Returns,', 'Blue']",0
5440,ID_5996,Eccotemp L10 Portable Tankless Water Heater,"['finish', 'orientation', 'automatic_shutoff', 'portable', 'fuel_type', 'outdoor_use', 'water_filtration', 'product', 'phase', 'number_of_items']","['White', 'Vertical', 'Yes', 'Yes', 'Natural Gas', 'Yes', 'Yes', '10+ in Stock', 'Single Phase', '3']",0
5438,ID_5957,"2016 BMW M3 3.00 Executive, Premium, Full Protections + + + - Mississauga","['white', 'status', 'transmission', 'automatic']","['Unknown', 'Stock Number', 'Doors', '---']",0
5276,ID_5756,EMPI Drop Spindle Link Pin Disc Brake Kit 4x130,['free_shipping'],['N/A'],0
5277,ID_5774,New Leaf PLUS 2 Year Digital Camera Service Plan with Accidental Damage Coverage for Cameras up to $250.00,"['free_shipping', 'feature']","['Yes', 'No']",0
5279,ID_5741,DOD Power Adapter - Mini USB (J4118),"['quantity', 'device_supported']","['1', 'Camera']",0
5280,ID_5803,E270 CDI Avantgarde 4d Auto,"['torque', 'speed', 'ved_band', 'vehicle_tax_cost']","['295lb ft', '142 mph', 'I', '£230 (12 months)']",0
5431,ID_8333,4 Mil Flat Poly Bags SHPPB1040,['color'],['Multi-Colored'],0
5282,ID_5796,SlimLine 32 in. x 32 in. Single Threshold Shower Base in Biscuit,"['drain_location', 'certifications_and_listings', 'color', 'type', 'color']","['Center', 'No Certifications or Listings', 'Biscuit', 'Finished Color Family', 'Biscuit']",0
5405,ID_6027,Details about WHITE DIAMONDS * Elizabeth Taylor * Perfume for Women * 3.3 / 3.4 oz NEW IN BOX,"['size', 'fragrance_type', 'packaging']","['3.4 oz', 'Eau de Toilette', 'Retail Box']",0
5429,ID_5960,Dual Layer Rugged Tough Shockproof Case for OnePlus 2 - Black,"['design_finish', 'color', 'model']","['Matte Patterned / Textured', 'Black', 'Rugged Armour']",0
5283,ID_5798,SONY XPERIA Z4 SOV31 UNLOCKED GSM PHONE,['digital_zoom'],['1 x'],0
5426,ID_6006,Barsetto Coffee/Espresso Maker,"['stackable', 'assembly', 'design', 'product', 'handle_type', 'upholstery', 'color']","['No', 'No', 'Standard', '30+ in Stock', 'Dial', 'Other', 'Black']",0
5286,ID_5126,Valerie Dining Table by Grain Wood Furniture,"['assembly', 'leg_material', 'table_shape', 'distressed', 'seat', 'wood_construction_type', 'wood_species', 'product', 'number_of_items', 'adjustable_height', 'water_resistant']","['Yes', 'Wood', 'Rectangular', 'Yes', '6', 'Solid wood', 'Pine', '10 in Stock', '1', 'No', 'Yes']",0
5421,ID_6008,"Katabird Baby Safety Cabinet Locks, 4 Count - Child Safety Latches Best for Baby Proofing Cabinets, Sliding Door, Fridge and Drawers - No Drill, Tools, Magnet Or Screws Needed","['number_of_items', 'battery', 'color']","['4', 'No', 'White']",0
5290,ID_5124,05-11 Dodge Dakota 5' Bed w/o Cargo Mgmt Soft Tri-Fold Bed Cover,"['shipping', 'quantity']","['Calculated in Cart', '1']",0
5417,ID_8326,White 12-LED Wireless Motion-Activated Weatherproof Porch Light,"['certifications_and_listings', 'bulb_base', 'glass_type', 'battery', 'color_temperature', 'color', 'color_rendering_index', 'bulb_base']","['No Certifications or Listings', 'Integrated LED', 'Clear', 'Battery', 'Bright White', 'White', '80', 'Other']",0
5416,ID_6184,"1L Pipkin 100% Organic Coconut Oil Raw Extra-Virgin and Pure. Multi-Purpose Coconut Oil Cold Pressed, Non-GM, For Hair / Skin / Body Moisturiser, Edible, For Cooking, Suitable For Vegetarians and Vegans",['format'],['Dried'],0
5415,ID_8313,"Item # ZB4BG2K1324A, 22mm 2 Pos Key Selector","['operator_type', 'rohs', 'head_type', 'color', 'ul', 'csa', 'operator_action', 'bezel']","['Non-Illuminated', 'Yes', 'Round', 'Black', 'Yes', 'LR44087 Class 3211 03', 'Maintained', 'Chromed Zinc']",0
5414,ID_5409,"2013 Mazda Mazda3 - $11,790","['views', 'drive_size', 'exterior', 'door', 'interior', 'status', 'transmission', 'fuel']","['1', 'Front wheel drive', 'Silver', '4', 'Gray', 'Verified', 'Auto, 5 speed', 'Gas']",0
5412,ID_5959,"GRIP&SHOOT, Bluetooth Smart Grip for iPhone and Android Devices (GRS-001, White)",['battery'],['Lithium Ion See more technical details'],0
5292,ID_5362,Perfetti Van Melle Mentos Candy - Fruit - 1.32 Oz - 15 / Box (4181),"['assembly', 'color']","['No', 'Assorted']",0
5409,ID_9079,"Accushot UTG High Profile Picatinny/Weaver Rings (1-Inch, 2-Piece)","['category', 'color']","['Sports', 'Matte Black']",0
5408,ID_6031,Link Depot SATA2L-3-UVB SATA II Cable With Locking,"['corecladding_diameter', 'cable_type', 'fiber_optic_mode', 'product', 'package_type']","['Not Applicable', 'SATA', 'Not Applicable', 'Data Transfer Cable', 'Retail']",0
5407,ID_6025,"Quartet® Enclosed Outdoor Bulletin Board, 2 Doors, 36'H x 48'W Item # 236796","['frame', 'board_features', 'number_of_doors', 'orientation', 'assembly', 'quantity', 'board_use', 'frame', 'color']","['metal', 'hardware included', '2', 'vertical', 'No', '1', 'office', 'Aluminum', 'natural']",0
5428,ID_5962,"Lascar EL-GFX-TC; K, J and T-type Thermocouple Data Logger with Graphic Screen",['rohs'],['Compliant'],0
5572,ID_5980,4.5 ft. Cast Iron Ball and Claw Feet Roll Top Tub in White with Polished Chrome Accessories,"['drain_location', 'color', 'color']","['Reversible', 'White', 'White']",0
5573,ID_9041,Pelle Moda Women's 'Kiri' Kid Suede Dress Shoes,"['heel_height', 'color', 'shoe_width', 'dimension']","['High Heel', 'Purple', 'Medium', 'See Sizing Guide']",0
5574,ID_6016,Microsoft Xbox One Wireless Controller - White,"['availability', 'platform', 'packaging', 'platform', 'category']","['Item is in stock', 'PC', 'Retail Packaging', 'N/A', 'Accessories']",0
5076,ID_8622,1:43 IXO \\ ALTAYA 1944 GMC CCKW truck hook car model of the original package FMM,['unit'],['piece'],0
5078,ID_8616,East Pleasant View Storage Panel Customizable Bedroom Set,"['finish', 'assembly']","['Brown', 'No']",0
5743,ID_1364,4200917L1 - Adtran NetVanta 5305 Data Networking Device,"['product_series', 'ethernet', 'management_port', 'form_factor', 'ethernet']","['5000', '2', 'Yes', 'Rack-mountable', '2']",0
5080,ID_8666,U.S. Stamp & Sign Print/Stick Letter Size Sheets,['assembly'],['No'],0
5081,ID_5903,A-Data ASDH8GCL4-R FLASH MEMORY CARD - 8 GB - FLASH MEMORY by A Data,['shipping_weight'],['1'],0
5739,ID_1367,"Sage by Heston Blumenthal the Multi Cooker, 3.7 Litre",['color'],['Silver'],0
5084,ID_5896,Henry 1gal. #430 Floor Tile Adhesive (12098),"['indoor_and_outdoor', 'container_size', 'color']","['Indoor and Outdoor', '1 gal.', 'Beige']",0
5085,ID_5907,Hubbell Xcelerator HXJUW Network Connector,"['product', 'packaged_quantity']","['Network Connector', '1']",0
5087,ID_8662,Ethno Black Dial Black Leather Men's Watch,"['band_color', 'warranty']","['black', '24 months']",0
5088,ID_9273,"Our range of products include PP Ball Valves, Flanged Ball Valve, Industrial Ball Valve, PVC Ball Valves, Stainless Steel Ball Valve and Plastic Ball Valve.",['color'],['Golden'],0
5730,ID_1289,Razer DeathAdder Elite - Multi-Color Ergonomic Gaming Mouse - World's Most Precise Sensor - Comfortable Grip - The eSports Gaming Mouse,"['ethernet', 'operating_system', 'hardware_platform']","['1', 'Windows', 'Pc']",0
5729,ID_1295,Van Damme 5-Movie Action Pack (Hard Target / The Quest / Street Fighter / Sudden Death / Lionheart) [Blu-ray],"['rated', 'number_of_discs', 'studio', 'region']","['R Restricted', '5', 'Universal Studios Home Entertainment', 'All Regions']",0
5091,ID_5921,In-Win Grone without Power Supply Full Tower Gaming Case White,"['productgroup', 'package_quantity', 'date_last_updated', 'product', 'where_to_buy', 'binding', 'color']","['PC Accessory', '1', 'February 19th, 2017', 'SYSTEM_CABINET', 'Amazon, Walmart', 'Personal Computers', 'White']",0
5094,ID_5912,Logitech Webcam VGA-Quality Video with Built-In Mic C170,"['fabric', 'color', 'device_supported']","['100% Multi', 'Black', 'Desktop Computers']",0
5748,ID_1365,Serene Camel 1 ft. 10 in. x 2 ft. 11 in. Indoor Area Rug,"['rug_weave', 'feature', 'back_material', 'shape', 'rug_weave', 'cleaning_method', 'color', 'rug_weave', 'construction', 'rug_weave', 'flooring_product_type']","['Abstract', 'No Additional Features', 'No Backing', 'Rectangle Color Family', 'Loomed', 'Spot clean', 'Brown', 'Synthetic', 'Machine-made', 'Modern', 'Area Rug']",0
5724,ID_1308,Bancroft Elongated Toilet Seat with Vibrant Brushed Nickel Hinge in White,"['included', 'color', 'feature', 'color', 'seat_material']","['Hardware', 'White', 'No Additional Features', 'White', 'Plastic']",0
5719,ID_2009,Bogen A8TWHT A-Series NEAR Indoor/Outdoor Loudspeaker A8T,"['product_series', 'product', 'color']","['A', 'Speaker', 'White']",0
5715,ID_1309,Compare Fujitsu Lifebook AH532 Laptop vs Asus Zenbook UX305CA-FC077T Ultrabook (Core M3 6th Gen/4 GB/256 GB SSD/Windows 10),"['rated', 'bluetooth', 'microphone_jack', 'power_supply', 'os', 'color', 'hdmi', 'webcam', 'card_slot', 'headphone_jack', 'ram_type', 'bluetooth', 'screen_type']","['N/A', '4.0', 'Yes', '65 W', 'DOS', 'Black', '1', 'Yes', '2', 'Yes', 'DDR3', 'Yes', 'LCD']",0
5714,ID_1801,1 gal. #MQ3-24 Celestial Light One-Coat Hide Matte Interior Paint,"['coverage_area_sq_ft', 'paintstain_clean_up', 'returns', 'color', 'sheen', 'dry_to_touch_min', 'paintstain_key_features', 'time_before_recoating_hours', 'container_size', 'tint_base']","['400', 'Soap & Water', 'Non-Returnable', 'Blues', 'Flat/Matte Brand', '60', 'Mildew Resistant', '2', '1 GA-Gallon', 'Base 1']",0
5104,ID_9280,C8R14A - HP MSA 2040 SAN Dual Controller LFF Storage,"['humidity_range_operating', 'power_redundancy', 'max_supported_qty', 'device_type', 'enclosure']","['10 - 90% (non-condensing)', 'Yes', '2', 'Hard drive array', 'Rack-mountable - 2U']",0
5709,ID_1777,Oki 44318502 Imaging Drum Unit,"['print_color', 'print_technology']","['Magenta', 'LED']",0
5105,ID_5936,Flexi Gel Crystal Case for Sony Xperia X - Black (Gloss Grip),"['design_finish', 'model']","['Glossy Transparent', 'Flexi Gel']",0
5106,ID_8582,ION 181 Chrome 20x9 5x127/139.7 0mm 87,"['availability', 'offset', 'finish', 'hub', 'quantity', 'shipping']","['Call us for availability!', '+0', 'Chrome', '87mm', '1', 'Calculated in Cart']",0
5706,ID_1206,Athens 5 in. (127mm) Heirloom Silver Theo Cabinet Pull,"['cabinet_pull_type', 'center_to_center_measurement_inches', 'hardware_finish', 'package_quantity', 'builders_hardware_product_type']","['Handle/Bar Pull', '5', 'Silver', '1', 'Cabinet Pull']",0
5704,ID_1302,Rasav Gems 9.83ctw 14.70x12x8.3mm Oval Golden Brown Beer Quartz Excellent Loupe Clean Aaa+ - (code -1490),"['type', 'shape', 'color']","['Faceted', 'Oval', 'Golden Brown']",0
5703,ID_1303,Trend-Lab 65005 Paddington Bear Bouquet Bib (4-Pack),['category'],['- 0'],0
